1204,common-lisp,2
1204,communication,2
1204,comparison,1
1204,competition,1
1204,compilers,5
1204,compiling,3
1204,complexity,3
1204,compression,1
1204,computer-architecture,2
1204,computer-science,6
1204,computer-vision,1
1204,concepts,1
1204,concurrency,5
1204,conditions,1
1204,configuration,3
1204,configuration-management,1
1204,construction,1
1204,continuous-integration,1
1204,control-structures,5
1204,conventions,1
1204,copyright,11
1204,corporate-culture,1
1204,corporate-procedures,1
1204,count,1
1204,coupling,4
1204,cowboy-coding,1
1204,cpu,7
1204,cqrs,1
1204,crawlers,1
1204,credits,1
1204,cross-platform,2
1204,css,2
1204,culture,1
1204,customer-relations,1
1204,dao,1
1204,dart,1
1204,data,7
1204,data-modeling,4
1204,data-structures,14
1204,data-types,3
1204,database,27
1204,database-design,13
1204,database-development,3
1204,db2,1
1204,dbms,1
1204,deadlines,1
1204,debugging,1
1204,declarative,1
1204,decompile,1
1204,definition,3
1204,degree,1
1204,delegates,1
1204,delphi,1
1204,dependencies,4
1204,dependency-analysis,2
1204,dependency-injection,14
1204,dependency-management,1
1204,deployment,1
1204,design,90
1204,design-patterns,61
1204,design-principles,1
1204,desktop-application,1
1204,developing-skills,1
1204,development,2
1204,development-approach,1
1204,development-environment,5
1204,development-methodologies,1
1204,development-process,16
1204,diff,1
1204,distributed-computing,1
1204,distributed-development,1
1204,distributed-system,1
1204,django,1
1204,doctrine,2
1204,document,1
1204,documentation,20
1204,documentation-generation,1
1204,dogfooding,2
1204,domain-driven-design,19
1204,domain-model,8
1204,dry,4
1204,dsl,1
1204,dynamic-linking,2
1204,dynamic-typing,4
1204,education,10
1204,efficiency,3
1204,employee-relations,1
1204,employers,1
1204,employment,5
1204,encapsulation,5
1204,encryption,1
1204,end-user-programming,1
1204,end-users,2
1204,engineering,4
1204,enterprise-architecture,4
1204,entity,1
1204,entity-framework,8
1204,entrepreneurship,2
1204,entry-point,2
1204,environment,1
1204,erlang,2
1204,error-handling,6
1204,estimation,5
1204,ethics,8
1204,etiquette,1
1204,etymology,1
1204,eula,1
1204,event-programming,1
1204,exception-handling,10
1204,exceptions,9
1204,experience,4
1204,extensibility,1
1204,extension-method,3
1204,f#,3
1204,failure,1
1204,feedback,1
1204,final,1
1204,finite-state-machine,2
1204,floating-point,6
1204,flow,1
1204,flowchart,3
1204,fonts,1
1204,formal-methods,1
1204,formatting,1
1204,foss,2
1204,frameworks,14
1204,free-software,3
1204,freelancing,3
1204,functional-programming,19
1204,functional-requirements,1
1204,functional-testing,1
1204,functions,10
1204,game-development,4
1204,garbage-collection,3
1204,general-development,1
1204,genetic-algorithms,1
1204,git,2
1204,github,3
1204,go,2
1204,google,1
1204,gpl,32
1204,graph,1
1204,graphics,2
1204,greenfield,1
1204,groovy,2
1204,gui,2
1204,gui-design,1
1204,guidance,1
1204,hacker-culture,1
1204,hadoop,1
1204,half-life,1
1204,hardware,4
1204,hashing,2
1204,haskell,4
1204,help-documentation,1
1204,heroku,1
1204,heuristics,1
1204,hibernate,1
1204,hiring,5
1204,history,10
1204,hobby-programming,1
1204,hosting,1
1204,html,5
1204,html5,5
1204,http,4
1204,ibm,1
1204,ide,2
1204,if-statement,1
1204,iis,1
1204,immutability,7
1204,include,2
1204,independent,1
1204,indexing,1
1204,industry,1
1204,installer,1
1204,instance,1
1204,integration-tests,3
1204,intel,1
1204,intellectual-property,2
1204,intellisense,1
1204,interfaces,12
1204,internet,2
1204,internship,1
1204,interpreters,2
1204,interview,22
1204,invariants,1
1204,inversion-of-control,2
1204,ioc,2
1204,ioc-containers,2
1204,ios,5
1204,ipad,1
1204,isv,1
1204,iterative-development,1
1204,jargon,1
1204,java,68
1204,java-ee,2
1204,javascript,34
1204,job-advancement,1
1204,job-definition,2
1204,job-market,6
1204,job-satisfaction,1
1204,job-title,2
1204,jobs,3
1204,jquery,7
1204,jre,1
1204,json,5
1204,junior-programmer,3
1204,jvm,1
1204,keyboard,1
1204,knowledge,3
1204,knowledge-transfer,2
1204,lambda,4
1204,lambda-calculus,1
1204,language-agnostic,13
1204,language-choice,2
1204,language-design,16
1204,languages,8
1204,laravel,1
1204,latency,2
1204,layers,4
1204,learning,22
1204,learning-curve,2
1204,legacy,5
1204,legal,16
1204,lgpl,7
1204,libraries,8
1204,licensing,60
1204,linking,1
1204,linq,2
1204,linux,1
1204,lisp,9
1204,lisp-machine,1
1204,list,1
1204,literate-programming,1
1204,llvm,1
1204,locks,1
1204,logging,2
1204,logic,1
1204,login,1
1204,logs,1
1204,loops,5
1204,lua,1
1204,machine-code,1
1204,machine-learning,1
1204,macros,2
1204,maintainability,1
1204,maintenance,4
1204,management,11
1204,manuals,1
1204,math,5
1204,meetings,1
1204,memory,5
1204,memory-usage,1
1204,method-chaining,1
1204,methodology,3
1204,methods,5
1204,metrics,2
1204,micro-management,1
1204,micro-optimization,1
1204,microservices,1
1204,microsoft,5
1204,microsoft-access,2
1204,middleware,1
1204,mit-license,7
1204,mobile,3
1204,mobile-app,1
1204,mobile-platforms,1
1204,mocking,5
1204,mockups,1
1204,model,2
1204,modeling,3
1204,modelling,1
1204,modules,2
1204,mongodb,1
1204,monitor,1
1204,mono,2
1204,motivation,3
1204,mpl,1
1204,multi-core,1
1204,multiple-inheritance,2
1204,multithreading,7
1204,mutable,1
1204,mvc,24
1204,mvp,1
1204,mvvm,3
1204,mysql,5
1204,n-tier,5
1204,namespace,1
1204,naming,14
1204,naming-standards,3
1204,networking,2
1204,new-job,1
1204,new-technology,2
1204,nhibernate,1
1204,node.js,8
1204,non-disclosure-agreement,1
1204,non-technical,1
1204,non-technical-manager,3
1204,normalization,2
1204,nosql,4
1204,null,1
1204,numeric-precision,3
1204,obfuscation,2
1204,object,1
1204,object-oriented,65
1204,object-oriented-design,29
1204,objective-c,5
1204,observer-pattern,2
1204,octal,1
1204,offshore,1
1204,open-source,27
1204,operating-systems,6
1204,operators,1
1204,optimization,4
1204,oracle,1
1204,organization,3
1204,orm,11
1204,out-parameters,1
1204,outsourcing,1
1204,pair-programming,2
1204,paradigms,3
1204,parallelism,2
1204,parameters,2
1204,parsing,2
1204,passwords,1
1204,patterns-and-practices,8
1204,payment,1
1204,peopleware,1
1204,performance,18
1204,perl,2
1204,persistence,2
1204,personal,1
1204,personal-projects,4
1204,philosophy,1
1204,php,21
1204,phpunit,2
1204,planning,2
1204,pointers,2
1204,polling,1
1204,polyfill,1
1204,polymorphism,1
1204,portfolio,1
1204,postgres,1
1204,pragmatism,2
1204,presentation,1
1204,pricing,1
1204,principles,1
1204,problems,1
1204,process,3
1204,product-backlog,1
1204,product-design,1
1204,product-features,1
1204,product-management,2
1204,production,2
1204,productivity,12
1204,profession,1
1204,professional-development,1
1204,professionalism,2
1204,profiling,1
1204,program,1
1204,programming-languages,46
1204,programming-logic,1
1204,programming-practices,36
1204,project,6
1204,project-management,12
1204,project-planning,1
1204,project-structure,2
1204,properties,3
1204,proprietary,1
1204,prototyping,2
1204,pseudocode,2
1204,pure-function,1
1204,pure-oop,1
1204,pyqt4,1
1204,python,19
1204,python-3.x,1
1204,qa,2
1204,quality,2
1204,query,1
1204,racket,1
1204,raii,1
1204,random,1
1204,rdbms,4
1204,readability,8
1204,real-time,5
1204,real-world,1
1204,recruiting,3
1204,recursion,4
1204,redis,1
1204,refactor,1
1204,refactoring,6
1204,reflection,3
1204,reflector,1
1204,regular-expressions,1
1204,reinventing-the-wheel,2
1204,relational-database,7
1204,relationships,3
1204,release,2
1204,release-management,2
1204,reporting,2
1204,repository,4
1204,requirements,18
1204,requirements-management,3
1204,research,2
1204,resharper,1
1204,resources,3
1204,responsive-design,1
1204,rest,7
1204,resume,4
1204,review,1
1204,risk-assesment,1
1204,roles,1
1204,routing,1
1204,ruby,6
1204,ruby-on-rails,4
1204,runtime,1
1204,sales,1
1204,scala,3
1204,scalability,2
1204,scheduling,1
1204,scheme,4
1204,school,1
1204,scope,2
1204,scope-creep,1
1204,scripting,2
1204,scrum,9
1204,sdlc,1
1204,search,1
1204,search-engine,2
1204,security,6
1204,selenium,1
1204,self-improvement,18
1204,self-teaching,1
1204,semantic-web,1
1204,semantics,2
1204,seo,1
1204,separation-of-concerns,4
1204,serialization,3
1204,server,2
1204,server-client,1
1204,server-side,1
1204,services,1
1204,settings,1
1204,side-effect,1
1204,silverlight,1
1204,simplicity,1
1204,simulation,1
1204,single-responsibility,2
1204,singleton,2
1204,skills,5
1204,smalltalk,2
1204,snippets,1
1204,soa,1
1204,soap,2
1204,social-engineering,1
1204,sockets,1
1204,software,9
1204,software-as-a-service,1
1204,software-craftsmanship,1
1204,software-developer,7
1204,software-distribution,2
1204,software-patent,2
1204,software-updates,2
1204,solid,5
1204,sorting,2
1204,source-code,5
1204,specflow,1
1204,specifications,2
1204,speed,2
1204,spreadsheet,1
1204,spring,5
1204,sprint,1
1204,sql,14
1204,sql-server,3
1204,ssd,1
1204,ssl,1
1204,standards,4
1204,startup,4
1204,state,2
1204,static,3
1204,static-access,1
1204,static-analysis,3
1204,static-linking,1
1204,static-methods,4
1204,static-typing,4
1204,statistics,2
1204,stereotypes,1
1204,storage,1
1204,stored-procedures,1
1204,strategy,1
1204,stream-processing,1
1204,string-matching,1
1204,strings,1
1204,students,1
1204,support,1
1204,surrogate-keys,1
1204,switch-statement,1
1204,synchronization,3
1204,syntax,7
1204,system,1
1204,system-reliability,1
1204,systems-programming,1
1204,tablets,1
1204,task-organization,1
1204,tcp,1
1204,tdd,20
1204,teaching,1
1204,team,6
1204,team-foundation-server,1
1204,team-leader,2
1204,teamwork,12
1204,templates,3
1204,terminology,23
1204,test-coverage,1
1204,testing,30
1204,text-encoding,1
1204,theory,10
1204,third-party-libraries,4
1204,thread,1
1204,time,2
1204,time-management,2
1204,time-tracking,1
1204,tools,2
1204,touch-typing,1
1204,touchscreens,1
1204,trademark,1
1204,training,1
1204,trees,3
1204,turing-completeness,2
1204,type-systems,1
1204,typos,1
1204,ui,3
1204,uml,4
1204,uncle-bob,1
1204,unicode,1
1204,unit-testing,34
1204,university,1
1204,unix,1
1204,untagged,1
1204,usability,1
1204,usage,2
1204,usb,1
1204,use-case,5
1204,user-experience,1
1204,user-interface,4
1204,user-story,3
1204,users,3
1204,utilities,1
1204,validation,6
1204,variables,4
1204,vb.net,9
1204,verification,2
1204,version-control,4
1204,versioning,3
1204,virtual-machine,2
1204,virtualization,2
1204,virus,1
1204,visitor-pattern,1
1204,visual,1
1204,visual-basic,1
1204,visual-studio,2
1204,visual-studio-2010,4
1204,waterfall,2
1204,wcf,3
1204,web,6
1204,web-api,3
1204,web-applications,19
1204,web-design,1
1204,web-development,36
1204,web-framework,4
1204,web-hosting,1
1204,web-scraping,1
1204,web-services,6
1204,webforms,1
1204,websites,8
1204,whiteboard,2
1204,wiki,1
1204,windows,5
1204,windows-8,3
1204,windows-phone-7,2
1204,windows-phone-8,1
1204,winforms,2
1204,wizard,1
1204,work-environment,7
1204,workaround,1
1204,workflow-foundation,1
1204,workflows,4
1204,wpf,5
1204,xaml,3
1204,xml,7
1204,zend-framework,1
3965,.net,12
3965,3d,1
3965,abstract-class,2
3965,abstraction,4
3965,acceptance-testing,2
3965,actionscript,1
3965,actor-model,2
3965,ada,1
3965,advancements,1
3965,advocacy,1
3965,agile,30
3965,ajax,2
3965,akka,2
3965,algorithm-analysis,2
3965,algorithms,47
3965,allocation,1
3965,analysis,1
3965,android,7
3965,android-development,1
3965,angularjs,2
3965,anti-patterns,9
3965,api,11
3965,api-design,3
3965,applications,1
3965,architect,1
3965,architectural-patterns,1
3965,architecture,23
3965,arm,1
3965,array,4
3965,artificial-intelligence,1
3965,asp.net,2
3965,asp.net-mvc,2
3965,asp.net-mvc-3,1
3965,asp.net-mvc-4,1
3965,assembly,4
3965,assertions,2
3965,async,2
3965,asynchronous-programming,4
3965,attributes,1
3965,authentication,2
3965,auto-completion,1
3965,automatic-programming,1
3965,automation,4
3965,backward-compatibility,2
3965,bad-code,2
3965,big-o,1
3965,binary,4
3965,binary-tree,1
3965,binding,1
3965,bit,1
3965,bitwise-operators,3
3965,blogs,1
3965,books,1
3965,boost,1
3965,boxing,1
3965,branching,11
3965,brookslaw,1
3965,browser,1
3965,bug,12
3965,bug-report,2
3965,business,5
3965,business-analysis,1
3965,byte,2
3965,c,28
3965,c#,47
3965,c++,59
3965,c++11,3
3965,caching,1
3965,career-development,14
3965,career-transition,3
3965,case-studies,1
3965,change,1
3965,changes,1
3965,clang,1
3965,class,3
3965,class-design,5
3965,clean-code,7
3965,cli,1
3965,client-relations,1
3965,clojure,4
3965,closed-source,2
3965,closures,2
3965,cloud-computing,1
3965,cmmi,1
3965,cms,2
3965,co-workers,2
3965,code-complete,1
3965,code-formatting,4
3965,code-generation,2
3965,code-metrics,1
3965,code-organization,3
3965,code-ownership,2
3965,code-quality,24
3965,code-reuse,3
3965,code-reviews,10
3965,code-smell,7
3965,code-snippets,1
3965,code-style,2
3965,coding,3
3965,coding-standards,4
3965,coding-style,23
3965,coffeescript,1
3965,collaboration,1
3965,collections,4
3965,college,2
3965,command-line,3
3965,comments,6
3965,commercial,3
3965,common-lisp,1
3965,communication,7
3965,comparison,1
3965,compatibility,1
3965,competition,1
3965,compiler,1
3965,compilers,13
3965,complexity,4
3965,composition,3
3965,compression,1
3965,computer,1
3965,computer-architecture,1
3965,computer-science,6
3965,concentration,1
3965,concepts,5
3965,concurrency,2
3965,conditions,7
3965,configuration,1
3965,configuration-management,1
3965,considered-harmful,1
3965,const,1
3965,construction,1
3965,constructors,2
3965,contests,1
3965,continuous-integration,3
3965,contract,1
3965,contribution,1
3965,conventions,2
3965,copy-paste-programming,1
3965,copyright,2
3965,corporate-culture,2
3965,cost-estimation,1
3965,coupling,6
3965,cowboy-coding,1
3965,cpu,1
3965,cqrs,1
3965,creativity,1
3965,crm,1
3965,cross-platform,1
3965,culture,4
3965,customer-relations,1
3965,cvcs,2
3965,cyclomatic-complexity,1
3965,data,3
3965,data-structures,8
3965,data-types,6
3965,database,7
3965,database-design,5
3965,database-development,2
3965,dataflow,1
3965,date-patterns,2
3965,deadlines,1
3965,debugging,12
3965,decisions,1
3965,declarations,1
3965,declarative-programming,1
3965,default-values,1
3965,defensive-programming,1
3965,definition,3
3965,degree,1
3965,delegation,1
3965,delphi,2
3965,dependencies,1
3965,dependency-injection,3
3965,dependency-management,1
3965,deployment,1
3965,design,70
3965,design-patterns,50
3965,design-principles,1
3965,desktop-application,1
3965,desktop-development,1
3965,developer-tools,2
3965,development-environment,2
3965,development-methodologies,4
3965,development-process,19
3965,distributed-development,1
3965,distribution,1
3965,dll,1
3965,documentation,10
3965,dogfooding,1
3965,domain-driven-design,1
3965,domain-model,2
3965,domain-specific-languages,1
3965,drivers,1
3965,drupal,1
3965,dry,3
3965,dsl,6
3965,duck-typing,2
3965,dvcs,10
3965,dynamic-typing,2
3965,e-commerce,1
3965,eclipse,1
3965,ecosystem,1
3965,education,11
3965,efficiency,10
3965,emacs,3
3965,embedded,1
3965,employee-relations,1
3965,employers,1
3965,employment,1
3965,encapsulation,6
3965,encryption,1
3965,end-users,1
3965,engineering,2
3965,enterprise-architecture,1
3965,enterprise-development,1
3965,enum,1
3965,erlang,2
3965,erp,1
3965,error-handling,5
3965,error-messages,1
3965,errors,2
3965,estimation,3
3965,ethics,5
3965,etiquette,2
3965,evaluation,1
3965,event-programming,3
3965,evidence-based,1
3965,examples,2
3965,excel,1
3965,exception-handling,7
3965,exceptions,8
3965,experience,6
3965,explanation,1
3965,extreme-programming,1
3965,f#,3
3965,factory-method,1
3965,failure,1
3965,features,1
3965,file-handling,2
3965,file-structure,3
3965,file-systems,2
3965,files,1
3965,financial,2
3965,finite-state-machine,2
3965,float,2
3965,floating-point,1
3965,focus,1
3965,forking,3
3965,formal-methods,1
3965,frameworks,4
3965,freelancing,2
3965,functional-programming,29
3965,functions,9
3965,future-development,1
3965,game-development,1
3965,generalization,1
3965,generics,4
3965,genetic-algorithms,1
3965,geometry,1
3965,geospatial,2
3965,git,39
3965,gitflow,4
3965,github,7
3965,globals,1
3965,go,1
3965,goto,1
3965,gpl,4
3965,grammar,2
3965,graph,3
3965,graph-traversal,4
3965,graphics,3
3965,gui,3
3965,hacking,1
3965,hardware,6
3965,haskell,4
3965,heap,1
3965,high-level,2
3965,hiring,5
3965,history,10
3965,html,1
3965,human-factors,1
3965,ide,6
3965,idioms,1
3965,if-statement,2
3965,image,2
3965,image-manipulation,1
3965,immutability,8
3965,imperative-languages,2
3965,imperative-programming,2
3965,implementations,1
3965,import,2
3965,indentation,1
3965,inheritance,12
3965,initialization,2
3965,installer,1
3965,integration,1
3965,intel,1
3965,interfaces,15
3965,internet,1
3965,internship,4
3965,interruptions,1
3965,interview,29
3965,introduction,1
3965,ioc,1
3965,iphone,1
3965,issue-tracking,5
3965,java,62
3965,java-ee,1
3965,java8,1
3965,javascript,23
3965,jenkins,1
3965,job-definition,4
3965,job-market,5
3965,job-performance,2
3965,job-satisfaction,1
3965,job-searching,1
3965,job-title,3
3965,jobs,2
3965,jquery,2
3965,json,2
3965,junior-programmer,9
3965,jvm,1
3965,kernel,1
3965,keywords,1
3965,knowledge-base,2
3965,knowledge-management,1
3965,knowledge-transfer,1
3965,lamp,1
3965,language-agnostic,20
3965,language-choice,2
3965,language-design,16
3965,language-discussion,1
3965,language-features,6
3965,languages,4
3965,large-scale-project,1
3965,layers,1
3965,learning,24
3965,learning-curve,1
3965,legacy,6
3965,legacy-code,1
3965,legal,5
3965,lexer,3
3965,lgpl,2
3965,libraries,5
3965,licensing,10
3965,linking,3
3965,linq,1
3965,linux,6
3965,lisp,3
3965,lisp-machine,1
3965,llvm,1
3965,locks,2
3965,logging,4
3965,logic,1
3965,logic-programming,1
3965,loops,4
3965,low-level,5
3965,lua,3
3965,mac,1
3965,machine-learning,1
3965,maintainability,3
3965,maintenance,12
3965,management,4
3965,map,1
3965,marketing,1
3965,math,3
3965,matlab,1
3965,measurement,2
3965,meetings,2
3965,memory,11
3965,memory-usage,1
3965,mentor,3
3965,mercurial,13
3965,merging,3
3965,message-passing,1
3965,messaging,1
3965,meta-programming,1
3965,method-chaining,1
3965,methodology,3
3965,methods,9
3965,metrics,3
3965,microsoft,1
3965,migration,1
3965,mind-mapping,1
3965,mit-license,1
3965,mocking,2
3965,modeling,1
3965,modules,1
3965,monkey-patch,1
3965,multiple-inheritance,1
3965,multithreading,8
3965,mutable,1
3965,mvc,3
3965,mysql,1
3965,namespace,4
3965,naming,12
3965,naming-standards,3
3965,networking,1
3965,new-job,2
3965,new-technology,1
3965,node.js,2
3965,normalization,1
3965,null,6
3965,numbers,1
3965,oauth,1
3965,object-oriented,67
3965,object-oriented-design,20
3965,objective-c,2
3965,old-software,1
3965,open-close,1
3965,open-source,27
3965,operating-systems,4
3965,operators,1
3965,optimization,3
3965,organization,1
3965,out-parameters,1
3965,package-managers,1
3965,packages,4
3965,pair-programming,3
3965,paradigms,2
3965,parallelism,1
3965,parameters,6
3965,parsing,6
3965,passwords,1
3965,patterns-and-practices,5
3965,pen-and-paper,1
3965,perforce,3
3965,performance,12
3965,perl,4
3965,persistence,1
3965,philosophy,4
3965,php,13
3965,physics,1
3965,planning,4
3965,pointers,5
3965,politics,2
3965,polymorphism,6
3965,portability,1
3965,portfolio,1
3965,pricing,1
3965,problem-solving,4
3965,procedural,2
3965,process,1
3965,process-improvement,1
3965,product-backlog,1
3965,product-features,1
3965,product-owner,2
3965,productivity,15
3965,profession,2
3965,professional-society,1
3965,professionalism,2
3965,programming-languages,51
3965,programming-practices,55
3965,project,2
3965,project-management,24
3965,project-planning,1
3965,protocol,1
3965,pseudocode,2
3965,pure-oop,1
3965,push,1
3965,puzzles,1
3965,python,30
3965,python-3.x,1
3965,qa,1
3965,qt,3
3965,quality,4
3965,query,2
3965,quotations,1
3965,random,2
3965,rationale,1
3965,reactive,1
3965,readability,10
3965,reading,1
3965,real-time,1
3965,recognition,1
3965,recruiting,3
3965,recursion,9
3965,refactoring,20
3965,reflection,2
3965,regular-expressions,5
3965,release-management,3
3965,reporting,1
3965,repository,2
3965,requirements,7
3965,requirements-management,2
3965,research,2
3965,resources,1
3965,resume,2
3965,review,1
3965,rewrite,1
3965,ria,1
3965,robotics,1
3965,roles,1
3965,ruby,5
3965,rules-and-constraints,1
3965,runtime,1
3965,sales,1
3965,scala,15
3965,scalability,1
3965,scheduling,2
3965,schema,1
3965,school,1
3965,science,1
3965,scm,3
3965,scope,2
3965,scripting,3
3965,scrum,28
3965,search,2
3965,search-engine,1
3965,security,7
3965,self-improvement,12
3965,semantics,1
3965,senior-developer,1
3965,separation-of-concerns,1
3965,serialization,2
3965,server,1
3965,shell,2
3965,signals,1
3965,simplicity,1
3965,single-responsibility,2
3965,singleton,1
3965,skills,10
3965,soft-skills,1
3965,software,3
3965,software-developer,4
3965,software-patches,2
3965,software-patent,1
3965,software-performance,2
3965,software-updates,1
3965,solid,5
3965,solo-development,2
3965,sorting,1
3965,source-code,11
3965,specifications,1
3965,spreadsheet,1
3965,sprint,2
3965,sql-injection,1
3965,ssl,1
3965,stack,3
3965,standard-library,1
3965,standards,4
3965,startup,1
3965,state,1
3965,static-linking,1
3965,static-methods,1
3965,static-typing,2
3965,string-matching,1
3965,strings,3
3965,students,4
3965,survey,1
3965,svn,14
3965,swift-language,1
3965,swing,3
3965,synchronization,3
3965,syntax,6
3965,system-reliability,1
3965,systems-programming,1
3965,tail-call,1
3965,task,1
3965,tdd,11
3965,teaching,8
3965,team,4
3965,team-building,1
3965,team-foundation-server,3
3965,team-leader,3
3965,teamwork,19
3965,technical-debt,2
3965,technical-manuals,1
3965,technical-support,1
3965,technique,1
3965,technology,1
3965,templates,4
3965,terminology,16
3965,test-automation,2
3965,test-coverage,1
3965,testing,18
3965,text-editor,2
3965,text-processing,1
3965,theory,5
3965,third-party-libraries,3
3965,thread,1
3965,time-estimation,1
3965,time-management,2
3965,time-tracking,3
3965,tips-and-tricks,2
3965,toolkit,1
3965,tools,4
3965,training,4
3965,trait,2
3965,trees,2
3965,twitter,1
3965,type-casting,2
3965,type-conversion,1
3965,type-safety,4
3965,type-systems,6
3965,typeclass,1
3965,ubuntu,1
3965,ui,1
3965,uml,2
3965,uncle-bob,1
3965,unit-testing,13
3965,unix,1
3965,upgrade,2
3965,user-experience,2
3965,user-interface,5
3965,user-story,4
3965,users,1
3965,validation,4
3965,variables,8
3965,vb.net,1
3965,version-control,55
3965,versioning,2
3965,vi,2
3965,vim,1
3965,virtual-machine,1
3965,visual-basic-6,1
3965,web,3
3965,web-applications,3
3965,web-development,14
3965,web-framework,2
3965,web-services,1
3965,websites,2
3965,whiteboard,2
3965,whitespace,1
3965,windows,6
3965,wordpress,1
3965,work-environment,6
3965,workflows,9
3965,wpf,1
3965,x86,1
3965,xml,2
3965,zend-framework,1
3965,zone,1
5099,.net,4
5099,abstraction,2
5099,acceptance-testing,2
5099,access,1
5099,access-control,1
5099,activity,1
5099,actor-model,2
5099,agile,29
5099,agpl,4
5099,ajax,1
5099,algorithm-analysis,1
5099,algorithms,8
5099,ambiguity,1
5099,analysis,1
5099,android,4
5099,anti-patterns,2
5099,apache-license,14
5099,apache2,1
5099,api,2
5099,api-design,4
5099,appstore,1
5099,architectural-patterns,2
5099,architecture,20
5099,arm,1
5099,array,2
5099,asm,1
5099,asn.1,1
5099,asp.net,3
5099,asp.net-mvc,4
5099,asp.net-mvc-3,1
5099,asp.net-mvc-4,1
5099,assembly,2
5099,assertions,1
5099,asynchronous-programming,1
5099,authentication,2
5099,backlog,1
5099,basic-skills,1
5099,billing,1
5099,binary,1
5099,bit,1
5099,bitwise-operators,2
5099,books,1
5099,boolean,1
5099,branching,3
5099,bsd,1
5099,bsd-license,7
5099,buffers,1
5099,bug,1
5099,bug-report,2
5099,build-system,1
5099,builds,2
5099,burndown,1
5099,business,2
5099,business-logic,1
5099,business-rules,1
5099,c,38
5099,c#,16
5099,c++,62
5099,c++11,2
5099,cache,1
5099,calculator,1
5099,career-development,1
5099,changes,1
5099,checkin,1
5099,chrome,1
5099,class,4
5099,class-design,2
5099,class-diagram,10
5099,clean-code,1
5099,client,1
5099,client-relations,2
5099,clojure,1
5099,closed-source,3
5099,cocoa,1
5099,code-generation,1
5099,code-ownership,1
5099,code-quality,4
5099,code-reuse,3
5099,code-reviews,4
5099,codeigniter,2
5099,coding-standards,4
5099,coding-style,8
5099,collaboration,1
5099,com,1
5099,combinatorics,1
5099,comments,3
5099,commercial,4
5099,communication,4
5099,comparison,2
5099,compilation,1
5099,compiler,3
5099,compilers,8
5099,composition,2
5099,compression,1
5099,computer-architecture,1
5099,concepts,3
5099,concurrency,1
5099,configuration,3
5099,const,2
5099,constructors,2
5099,content-management,1
5099,continuous-integration,3
5099,contribution,1
5099,conventions,2
5099,copyright,13
5099,coupling,2
5099,cpu,1
5099,creative-commons,5
5099,cross-platform,2
5099,css,2
5099,cvcs,1
5099,data,3
5099,data-modeling,1
5099,data-structures,9
5099,data-types,3
5099,database,8
5099,database-design,3
5099,deadlines,1
5099,debugging,1
5099,declarations,1
5099,definition,1
5099,delphi,1
5099,dependency-injection,4
5099,deployment,2
5099,design,44
5099,design-patterns,35
5099,desktop-application,1
5099,development-environment,1
5099,development-process,6
5099,diagrams,1
5099,distributed-computing,1
5099,distribution,3
5099,django,3
5099,documentation,4
5099,documentation-generation,1
5099,domain-driven-design,4
5099,dry,1
5099,dvcs,3
5099,dynamic-linking,2
5099,education,1
5099,efficiency,1
5099,email,2
5099,embedded,4
5099,embedded-systems,5
